"cell","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MUC5AC+ High","PQLC3",0.0133309399800017,-0.387292508795939,0.05,0.347,1
"MUC5AC+ High","ARFGEF2",0.0133733343645606,0.387516436514939,0.45,0.147,1
"MUC5AC+ High","NQO1",0.0135123589351712,0.418604114299036,0.35,0.267,1
"MUC5AC+ High","BID",0.0135544208639572,-0.387292508795939,0.05,0.347,1
"MUC5AC+ High","PSMC2",0.0138268321276958,-0.388565287917653,0.1,0.427,1
"MUC5AC+ High","CASC8",0.0139170039199435,0.306498054317756,0.55,0.227,1
"MUC5AC+ High","PLPP2",0.0140310023679571,-0.484221064424845,0.85,0.973,1
"MUC5AC+ High","GPX1",0.0141994947980928,-0.552541023028779,0.7,0.88,1
"MUC5AC+ High","NUCB2",0.0147978068371136,0.5115133730807,1,0.893,1
"MUC5AC+ High","FIS1",0.0148885719606742,-0.513441203339838,0.6,0.8,1
"MUC5AC+ High","CD151",0.0149453516055331,-0.539995769709665,0.75,0.867,1
"MUC5AC+ High","IER2",0.0149939290530065,0.868922745409498,0.75,0.453,1
"MUC5AC+ High","NRBP1",0.015171141302132,-0.278975949702815,0,0.173,1
"MUC5AC+ High","VBP1",0.015171141302132,-0.263034405833794,0,0.173,1
"MUC5AC+ High","MKL1",0.0151711413021322,-0.263034405833794,0,0.173,1
"MUC5AC+ High","PDDC1",0.0151711413021322,-0.263034405833794,0,0.173,1
"MUC5AC+ High","RBMS1",0.0151711413021322,-0.294743265561132,0,0.173,1
"MUC5AC+ High","ZNF189",0.0151711413021322,-0.263034405833794,0,0.173,1
"MUC5AC+ High","CTSS",0.0151711413021323,-0.263034405833794,0,0.173,1
"MUC5AC+ High","LAMC2",0.0151711413021323,-0.278975949702815,0,0.173,1
"MUC5AC+ High","RPL37",0.0151832840091415,0.371681130084462,1,1,1
"MUC5AC+ High","NFKBIZ",0.0152592369383526,0.500265336145875,0.5,0.387,1
"MUC5AC+ High","RARRES1",0.0152905537782302,-1.59905940165777,0.7,0.813,1
"MUC5AC+ High","PET100",0.0154127929737655,0.458616766855743,0.95,0.693,1
"MUC5AC+ High","TMEM45A",0.0155806395730975,-0.800691191776594,0.5,0.813,1
"MUC5AC+ High","PLK2",0.0157613554245067,-0.72973402493513,0.35,0.667,1
"MUC5AC+ High","ZNF83",0.0159040074921255,0.385353475028996,0.5,0.173,1
"MUC5AC+ High","WASL",0.0160526210507848,-0.426533138116673,0.25,0.587,1
"MUC5AC+ High","TPM2",0.0164459570843399,0.476902754863703,0.55,0.253,1
"MUC5AC+ High","HSD11B2",0.0164630604415962,0.421463768438277,0.35,0.08,1
"MUC5AC+ High","GSTA2",0.0166149310770093,0.643856189774725,0.55,0.213,1
"MUC5AC+ High","SERPINA1",0.0166954581417379,-1.17402939977505,0.15,0.413,1
"MUC5AC+ High","PLXNB2",0.0168425483578833,-0.287120024358107,0.35,0.68,1
"MUC5AC+ High","TOX4",0.0171151919903295,-0.401862110531111,0.1,0.413,1
"MUC5AC+ High","NAPA",0.017423417872124,-0.449253214616757,0.2,0.547,1
"MUC5AC+ High","CCND1",0.0175554119781208,-0.7311832415722,0.6,0.84,1
"MUC5AC+ High","ARPC1B",0.0175799329143502,-0.51713568689758,0.4,0.707,1
"MUC5AC+ High","MET",0.0177070602769653,-0.548304030142308,0.45,0.747,1
"MUC5AC+ High","SEC22B",0.0177485237578529,-0.388565287917653,0.1,0.413,1
"MUC5AC+ High","EIF4G2",0.0178970680583519,-0.487641248235684,0.4,0.733,1
"MUC5AC+ High","FNBP4",0.0179958349799117,-0.373217323584217,0.05,0.333,1
"MUC5AC+ High","OXR1",0.0183258684666738,-0.344648171387446,0.05,0.333,1
"MUC5AC+ High","TMEM220",0.0183258684666739,-0.344648171387446,0.05,0.333,1
"MUC5AC+ High","MT-ND3",0.0186440087736572,-0.605750482328357,1,1,1
"MUC5AC+ High","TRPT1",0.0186640870039726,-0.45219049769631,0.15,0.467,1
"MUC5AC+ High","CAP1",0.018664185356933,-0.392669686250389,0.2,0.533,1
"MUC5AC+ High","DAD1",0.018722442380237,-0.465442452716087,0.75,0.933,1
"MUC5AC+ High","NFIB",0.018731055884107,-0.53051471669878,0.2,0.507,1
"MUC5AC+ High","ARF4",0.0187754155901142,-0.565342305251868,0.85,0.973,1
"MUC5AC+ High","TMEM147",0.0188649268706146,-0.501194143028558,0.25,0.587,1
"MUC5AC+ High","RNASEK",0.0194254160538691,-0.48083955767459,0.5,0.707,1
"MUC5AC+ High","HAUS4",0.0194742035202379,0.370837695368309,0.45,0.16,1
"MUC5AC+ High","CREB3",0.0195465059101141,-0.427528443462041,0.15,0.467,1
"MUC5AC+ High","EIF4H",0.0195465059101141,-0.427528443462041,0.15,0.467,1
"MUC5AC+ High","C9orf142",0.0196691826926241,-0.42809365210429,0.1,0.4,1
"MUC5AC+ High","SAA2-SAA4",0.0197469344857763,0.577185150129437,0.45,0.187,1
"MUC5AC+ High","DEGS2",0.0197579312837352,0.661778097771987,0.65,0.453,1
"MUC5AC+ High","TFCP2L1",0.0197746880351484,0.353292265796697,0.3,0.187,1
"MUC5AC+ High","LSM2",0.019820280474308,-0.466567799918926,0.1,0.387,1
"MUC5AC+ High","CCDC47",0.0198654544915893,-0.425684743478352,0.35,0.64,1
"MUC5AC+ High","SERINC3",0.0199576892013624,-0.437063805608843,0.3,0.6,1
"MUC5AC+ High","SFTPB",0.0200397958477157,-0.700370572221412,0.05,0.28,1
"MUC5AC+ High","KCNE3",0.0201535374186198,0.476902754863703,0.55,0.24,1
"MUC5AC+ High","TSPAN1",0.020334968803949,0.307150039516083,0.95,1,1
"MUC5AC+ High","MYDGF",0.0203675012736467,-0.421296489750526,0.55,0.853,1
"MUC5AC+ High","ANXA1",0.0204829418521304,-0.941106310946431,0.85,0.933,1
"MUC5AC+ High","SCGB1A1",0.0204836586683597,0.902716461949542,0.9,0.973,1
"MUC5AC+ High","C2CD4A",0.0204853229901796,0.263034405833794,0.1,0,1
"MUC5AC+ High","CXCL5",0.0204853229901796,0.263034405833794,0.1,0,1
"MUC5AC+ High","PIAS1",0.0205678172994163,-0.263034405833794,0,0.16,1
"MUC5AC+ High","STK17A",0.0205678172994163,-0.263034405833794,0,0.16,1
"MUC5AC+ High","CHST15",0.0205678172994164,-0.263034405833794,0,0.16,1
"MUC5AC+ High","TMEM123",0.0208640432160096,-0.552541023028779,0.45,0.707,1
"MUC5AC+ High","TCP1",0.0215583582073592,-0.401862110531111,0.1,0.4,1
"MUC5AC+ High","CYSTM1",0.021810611116982,-0.578536231561723,0.25,0.533,1
"MUC5AC+ High","GNG5",0.0220613513924728,-0.349449157651267,0.95,0.907,1
"MUC5AC+ High","S100A14",0.0221166445449965,0.469681715331055,0.9,0.973,1
"MUC5AC+ High","CD38",0.0221237324011385,-0.387292508795939,0.05,0.32,1
"MUC5AC+ High","MT-CO1",0.0226186236881971,-0.498803832774096,1,1,1
"MUC5AC+ High","LYNX1",0.022777528363195,-1.94435197045009,0.3,0.56,1
"MUC5AC+ High","SYNE2",0.0228322033701197,-0.511610758973897,0.25,0.573,1
"MUC5AC+ High","COLCA1",0.0228776291130618,0.415904243096376,0.65,0.333,1
"MUC5AC+ High","TXN",0.0232538371962107,-0.797715152112127,1,0.987,1
"MUC5AC+ High","FNDC3A",0.0232964683072375,-0.359003464364516,0.05,0.32,1
"MUC5AC+ High","RNF187",0.0232964683072375,-0.359003464364516,0.05,0.32,1
"MUC5AC+ High","CPNE2",0.0233431224325924,0.337034987277571,0.5,0.267,1
"MUC5AC+ High","RILPL2",0.023811921381513,-0.344648171387446,0.05,0.32,1
"MUC5AC+ High","CCNT2",0.0238119213815131,-0.344648171387446,0.05,0.32,1
"MUC5AC+ High","EMG1",0.0238119213815131,-0.344648171387446,0.05,0.32,1
"MUC5AC+ High","COX20",0.024133662850538,-0.369949609750306,0.25,0.587,1
"MUC5AC+ High","SORBS2",0.0245174377626457,-0.453856748169372,0.1,0.387,1
"MUC5AC+ High","VDAC2",0.024568807534454,-0.250650681377962,0.5,0.8,1
"MUC5AC+ High","LMO4",0.0248934751602605,0.485426827170242,0.8,0.613,1
"MUC5AC+ High","SDF2L1",0.0257000408135229,-0.771181309504119,0.2,0.507,1
"MUC5AC+ High","TRMT112",0.0258156398916464,-0.45567948377619,0.4,0.64,1
"MUC5AC+ High","RPSA",0.0258347381726431,0.452416696767188,1,1,1
"MUC5AC+ High","ACTR3",0.0258959417896035,-0.490701769210916,0.25,0.56,1
"MUC5AC+ High","MUC20",0.0259413976790063,0.568474377932587,0.95,0.88,1
"MUC5AC+ High","ZNF706",0.0259770553720109,-0.275312735612231,0.2,0.48,1
"MUC5AC+ High","HM13",0.0262562682060569,-0.363963314684575,0.85,0.76,1
"MUC5AC+ High","CDC123",0.0267335026103252,-0.401862110531111,0.1,0.387,1
"MUC5AC+ High","NBEAL1",0.0267335026103256,-0.401862110531111,0.1,0.387,1
"MUC5AC+ High","SOX21",0.027535980163513,0.401655287358097,0.45,0.16,1
"MUC5AC+ High","TAPT1",0.0279548909888852,0.265344566520995,0.25,0.04,1
"MUC5AC+ High","ITSN1",0.0279548909888854,0.265344566520995,0.25,0.04,1
"MUC5AC+ High","RP11-423H2.3",0.0279548909888857,0.265344566520995,0.25,0.04,1
"MUC5AC+ High","YY1",0.0279938521675264,-0.388565287917653,0.1,0.387,1
"MUC5AC+ High","ATP5I",0.0280211463978678,0.421463768438277,0.95,0.893,1
"MUC5AC+ High","TBCA",0.0281582640153477,-0.460841188891969,0.45,0.72,1
"MUC5AC+ High","DUSP2",0.0283922517729169,0.69007920653537,0.3,0.08,1
"MUC5AC+ High","LMAN1",0.0284287423410293,-0.490986352512142,0.6,0.853,1
"MUC5AC+ High","ALG5",0.0284609392410364,-0.402964666978269,0.2,0.507,1
"MUC5AC+ High","DYNLT3",0.0284664991645329,-0.415037499278844,0.1,0.387,1
"MUC5AC+ High","HLA-DMA",0.0285395824783062,0.45082582806962,0.65,0.32,1
"MUC5AC+ High","RNF167",0.0291511288089644,-0.368116451891351,0.2,0.52,1
"MUC5AC+ High","ELP5",0.0292106665088047,-0.375144772155331,0.1,0.387,1
"MUC5AC+ High","ZNF207",0.0292823522882019,-0.388565287917653,0.1,0.387,1
"MUC5AC+ High","IL6ST",0.0296916093166404,-0.359003464364516,0.05,0.307,1
"MUC5AC+ High","GABARAP",0.0298923570871999,-0.402059645280634,1,0.973,1
"MUC5AC+ High","NOMO1",0.0301909213232748,0.287980762964025,0.4,0.133,1
"MUC5AC+ High","BTG2",0.0302404422031051,0.730012833524439,0.4,0.253,1
"MUC5AC+ High","NENF",0.0303092622845017,0.357997349594884,0.95,0.747,1
"MUC5AC+ High","GOLGB1",0.0304499138194101,-0.53605290024021,0.45,0.733,1
"MUC5AC+ High","MGEA5",0.0304682472089068,-0.344648171387446,0.05,0.307,1
"MUC5AC+ High","GOLPH3",0.0304926394702703,-0.390789953032167,0.2,0.507,1
"MUC5AC+ High","MAGED2",0.0305896125466405,0.584962500721156,0.8,0.68,1
"MUC5AC+ High","ATP5O",0.0307225713748634,0.385353475028996,0.45,0.16,1
"MUC5AC+ High","DSP",0.0307379513724998,-0.45716297495152,0.35,0.613,1
"MUC5AC+ High","TTLL12",0.0310538877796172,-0.344648171387446,0.05,0.307,1
"MUC5AC+ High","CNOT4",0.0311751499457854,-0.330148601692331,0.05,0.307,1
"MUC5AC+ High","DNMT1",0.0311751499457859,-0.330148601692331,0.05,0.307,1
"MUC5AC+ High","CKB",0.0314132994165966,-0.736965594166206,0.1,0.387,1
"MUC5AC+ High","LINC00342",0.0314934673941645,-0.501194143028558,0.15,0.453,1
"MUC5AC+ High","SMARCAD1",0.0316284530417705,0.339206086319198,0.35,0.107,1
"MUC5AC+ High","ALG14",0.0316672487371704,-0.311014434735616,0.1,0.36,1
"MUC5AC+ High","LPAR1",0.0316753178513914,-0.315501825727929,0.05,0.307,1
"MUC5AC+ High","UAP1",0.0317456917248389,0.366322214245816,0.7,0.573,1
"MUC5AC+ High","MUCL1",0.0318156279447687,0.716559383504369,0.4,0.147,1
"MUC5AC+ High","CXCL17",0.0319866364430002,0.485301761499764,1,1,1
"MUC5AC+ High","EGR1",0.0321909386324661,0.722466024471091,0.6,0.347,1
"MUC5AC+ High","CAPS",0.0323068190305719,0.343954401217361,0.75,0.427,1
"MUC5AC+ High","TOB1",0.0324615105865089,0.463656204499023,0.7,0.56,1
"MUC5AC+ High","DHRS9",0.0325221571695237,0.355480654598389,0.85,0.547,1
"MUC5AC+ High","MACROD1",0.0330347320942304,0.337034987277571,0.55,0.267,1
"MUC5AC+ High","NCOA7",0.0330388798841604,0.779511289132291,0.7,0.533,1
"MUC5AC+ High","PKIB",0.0330713072305602,0.533432200081074,0.6,0.293,1
"MUC5AC+ High","NUPR1",0.0331090367903284,-0.602123051879339,0.3,0.52,1
"MUC5AC+ High","CHPF",0.0335481422243706,-0.485426827170242,0.4,0.613,1
"MUC5AC+ High","CFL1",0.0339371740771182,-0.346528721348554,1,0.973,1
"MUC5AC+ High","ADSS",0.0343721011592689,-0.45219049769631,0.15,0.413,1
"MUC5AC+ High","SLC52A2",0.0343934436478717,-0.389726410749657,0.15,0.44,1
"MUC5AC+ High","ADAM15",0.0350848228362388,-0.319177483871328,0.3,0.613,1
"MUC5AC+ High","SLC16A3",0.0351141815360252,-0.501194143028558,0.3,0.547,1
"MUC5AC+ High","PYURF",0.0353752225289358,-0.415037499278844,0.15,0.427,1
"MUC5AC+ High","CAPN2",0.0355062830234423,-0.354916506841273,0.75,0.947,1
"MUC5AC+ High","NRP2",0.0357304729795858,-0.449253214616757,0.25,0.533,1
"MUC5AC+ High","SRD5A3",0.0357919695701558,-0.57550217147209,0.55,0.707,1
"MUC5AC+ High","PDIA6",0.0359252619547599,-0.516917113298058,0.75,0.8,1
"MUC5AC+ High","MAPK3",0.035934628314764,0.338606836033993,0.4,0.147,1
"MUC5AC+ High","SOX21-AS1",0.035934628314764,0.338606836033993,0.4,0.147,1
"MUC5AC+ High","SCIN",0.0359346283147642,0.338606836033993,0.4,0.147,1
"MUC5AC+ High","PAX9",0.0360226734702499,0.252886450457711,0.65,0.347,1
"MUC5AC+ High","CXCL2",0.0360254942961139,0.786596361890807,0.4,0.16,1
"MUC5AC+ High","NIFK",0.0360335449765996,-0.375144772155331,0.1,0.373,1
"MUC5AC+ High","DCPS",0.0360335449766001,-0.375144772155331,0.1,0.373,1
"MUC5AC+ High","KDM5B",0.0361226495379029,-0.427528443462041,0.15,0.427,1
"MUC5AC+ High","PTPN2",0.0361534193354186,-0.401862110531111,0.1,0.373,1
"MUC5AC+ High","ARF5",0.0363710257815671,-0.415037499278844,0.7,0.8,1
"MUC5AC+ High","DYNC1I2",0.0365971140125814,-0.341036917835067,0.15,0.44,1
"MUC5AC+ High","NDRG1",0.0367492469097224,-0.401231699753813,0.05,0.293,1
"MUC5AC+ High","PGRMC1",0.0368143252278031,0.360147417117852,0.9,0.667,1
"MUC5AC+ High","HSPD1",0.0368210957462989,-0.252307999240735,0.35,0.64,1
"MUC5AC+ High","ENO1",0.0369901502100154,-0.505707858218908,0.55,0.813,1
"MUC5AC+ High","NBPF14",0.0373283033757759,0.321928094887362,0.3,0.08,1
"MUC5AC+ High","TUFT1",0.0373283033757759,0.321928094887362,0.3,0.08,1
"MUC5AC+ High","LMF2",0.0373499852838937,-0.359003464364516,0.05,0.293,1
"MUC5AC+ High","GGT5",0.0375979692947003,-0.263034405833794,0,0.133,1
"MUC5AC+ High","SCGB3A2",0.0375979692947003,-0.900464326449085,0,0.133,1
"MUC5AC+ High","SFTPA1",0.0375979692947003,-0.429392792255914,0,0.133,1
"MUC5AC+ High","SLC5A5",0.0375979692947005,-0.263034405833794,0,0.133,1
"MUC5AC+ High","TPPP3",0.037597969294701,-0.443606651475615,0,0.133,1
"MUC5AC+ High","LYRM2",0.0376705388894993,-0.361598240317383,0.1,0.373,1
"MUC5AC+ High","CLDN4",0.0381077450532405,0.529921137163194,0.85,0.88,1
"MUC5AC+ High","DNAJC1",0.0382617434994168,-0.415037499278844,0.25,0.507,1
"MUC5AC+ High","CXCL6",0.0383892696109047,0.6160408119066,0.9,0.907,1
"MUC5AC+ High","SSNA1",0.0384964276534082,-0.363963314684575,0.15,0.44,1
"MUC5AC+ High","CTSD",0.0385013411836335,-0.432685365098268,1,0.973,1
"MUC5AC+ High","IVD",0.0385015508590619,-0.344648171387446,0.05,0.293,1
"MUC5AC+ High","BSCL2",0.0385015508590622,-0.344648171387446,0.05,0.293,1
"MUC5AC+ High","HDGF",0.0385015508590622,-0.344648171387446,0.05,0.293,1
"MUC5AC+ High","NEK6",0.0385015508590622,-0.344648171387446,0.05,0.293,1
"MUC5AC+ High","IGFBP3",0.0385748549169226,-1.25844713633814,0.45,0.68,1
"MUC5AC+ High","AKR7A2",0.0389723089459739,0.348895142487632,0.65,0.333,1
"MUC5AC+ High","PAF1",0.0392408594489678,-0.347923303420307,0.1,0.373,1
"MUC5AC+ High","ARSD",0.0392408594489681,-0.347923303420307,0.1,0.373,1
"MUC5AC+ High","SMPD1",0.0392408594489684,-0.347923303420307,0.1,0.373,1
"MUC5AC+ High","MACC1",0.0394621863301329,-0.374679761662703,0.3,0.613,1
"MUC5AC+ High","RASSF7",0.0394913303398047,-0.382616021586466,0.3,0.613,1
"MUC5AC+ High","ARL4A",0.0395322542915031,-0.415037499278844,0.1,0.36,1
"MUC5AC+ High","DNAJC9",0.0395647253215153,-0.330148601692331,0.05,0.293,1
"MUC5AC+ High","ELF5",0.039635395493566,0.370837695368309,0.4,0.133,1
"MUC5AC+ High","ELOVL1",0.0403296872867736,-0.402964666978269,0.2,0.493,1
"MUC5AC+ High","KLHL8",0.0404779129274402,0.303549565572508,0.25,0.053,1
"MUC5AC+ High","HIST1H1D",0.0404779129274405,0.303549565572508,0.25,0.053,1
"MUC5AC+ High","GLYATL2",0.0404779129274411,0.303549565572508,0.25,0.053,1
"MUC5AC+ High","TBC1D32",0.0404779129274411,0.303549565572508,0.25,0.053,1
"MUC5AC+ High","LRRC47",0.0405295604448853,-0.315501825727929,0.05,0.293,1
"MUC5AC+ High","NTMT1",0.0405295604448853,-0.315501825727929,0.05,0.293,1
"MUC5AC+ High","REXO2",0.0406016249670415,-0.45716297495152,0.3,0.56,1
"MUC5AC+ High","CCNDBP1",0.0407170762029464,-0.334117503895276,0.1,0.373,1
"MUC5AC+ High","TM7SF2",0.0409071351170664,0.395928676331139,0.7,0.387,1
"MUC5AC+ High","TOM1L1",0.0409454968735562,0.37796212980169,0.6,0.307,1
"MUC5AC+ High","H1FX",0.0409534030416086,0.508341219118244,0.65,0.427,1
"MUC5AC+ High","PCSK7",0.0412105642311454,-0.300704823799849,0.05,0.293,1
"MUC5AC+ High","USP3",0.0412105642311457,-0.300704823799849,0.05,0.293,1
"MUC5AC+ High","ABHD2",0.0412949516031709,-0.349449157651267,0.25,0.56,1
"MUC5AC+ High","ASNA1",0.0413582875942689,-0.388565287917653,0.1,0.36,1
"MUC5AC+ High","MAP1LC3A",0.0415066765510313,-0.40243746249921,0.15,0.427,1
"MUC5AC+ High","LAMTOR1",0.0419838139458352,-0.445625819112267,0.35,0.627,1
"MUC5AC+ High","RTN3",0.0421416163549481,-0.369949609750306,0.3,0.587,1
"MUC5AC+ High","PLEKHA5",0.0423007523961816,0.455511249265954,0.7,0.507,1
"MUC5AC+ High","TUBB4B",0.042334230242054,-0.716039755311658,0.2,0.48,1
"MUC5AC+ High","GSN",0.0424818977387069,0.665515070904497,1,0.893,1
"MUC5AC+ High","AES",0.04332333785211,-0.430144391669052,0.5,0.787,1
"MUC5AC+ High","SEC31A",0.0433667795370488,-0.445625819112267,0.35,0.627,1
"MUC5AC+ High","LXN",0.0436167842125596,-0.42809365210429,0.1,0.36,1
"MUC5AC+ High","ARF3",0.0436651238489447,-0.376902370392073,0.15,0.427,1
"MUC5AC+ High","TUSC2",0.0436651238489447,-0.376902370392073,0.15,0.427,1
"MUC5AC+ High","G3BP1",0.0437081740123294,-0.375144772155331,0.1,0.36,1
"MUC5AC+ High","CDKN1C",0.0440549973318546,0.254813899028825,0.25,0.173,1
"MUC5AC+ High","SEPT7",0.0441490661315767,-0.389726410749657,0.15,0.427,1
"MUC5AC+ High","ANXA5",0.0441671975652028,-0.493040011280117,0.55,0.747,1
"MUC5AC+ High","SSR3",0.044288179691789,-0.502500340529183,0.5,0.72,1
"MUC5AC+ High","ARFIP1",0.0443860698464517,-0.3536369546147,0.2,0.493,1
"MUC5AC+ High","NDUFS8",0.0446253276871348,-0.290146251451035,0.8,0.813,1
"MUC5AC+ High","MRPS24",0.0447616890038919,-0.447952121751579,0.3,0.547,1
"MUC5AC+ High","XRCC5",0.0448028022021553,-0.52804646110803,0.3,0.573,1
"MUC5AC+ High","BBX",0.0451252649100358,0.277533975528909,0.45,0.307,1
"MUC5AC+ High","BEND5",0.0451285285136344,0.410059005166027,0.65,0.507,1
"MUC5AC+ High","AKR1C3",0.0451693709292416,0.356693513048039,0.6,0.493,1
"MUC5AC+ High","LRRCC1",0.0456381998763588,0.321928094887362,0.35,0.12,1
"MUC5AC+ High","GALNT6",0.0476290290572978,0.390099597528942,0.95,0.747,1
"MUC5AC+ High","TNS4",0.0481657342913243,-0.347923303420307,0.1,0.36,1
"MUC5AC+ High","TRIM8",0.0481657342913243,-0.347923303420307,0.1,0.36,1
"MUC5AC+ High","YTHDF2",0.048165734291325,-0.347923303420307,0.1,0.36,1
"MUC5AC+ High","CRYM",0.0482331549339847,0.544320516223811,0.95,0.84,1
"MUC5AC+ High","HSPA8",0.0483055249944535,-0.346865996637265,0.5,0.787,1
"MUC5AC+ High","PSMB9",0.0486645329762617,0.321928094887362,0.45,0.2,1
"MUC5AC+ High","DCXR",0.049100878357509,0.428236997033703,0.85,0.693,1
"MUC5AC+ High","GAPVD1",0.0495614226788881,-0.330148601692331,0.05,0.28,1
"MUC5AC+ High","RNASE1",0.0496155588541795,1.11756959638118,0.9,0.667,1
"MUC5AC+ High","TLR5",0.0496520772553866,-0.344648171387446,0.05,0.28,1
"MUC5AC+ High","GNAQ",0.0497022509595266,-0.3440709779247,0.2,0.493,1
"MUC5AC+ High","HIST1H2AC",0.0497314373872981,-0.376902370392073,0.1,0.36,1
"MUC5AC+ High","NUCB1",0.0501481735052546,-0.415037499278844,0.3,0.56,1
"MUC5AC+ High","DNAJC7",0.0502618403189894,-0.334117503895276,0.1,0.36,1
"MUC5AC+ High","C9orf24",0.0507413084718494,-0.31034012061215,0,0.12,1
"MUC5AC+ High","TF",0.0507413084718494,-0.400537929583729,0,0.12,1
"MUC5AC+ High","FAM210B",0.0507553933604855,-0.356143810225275,0.2,0.493,1
"MUC5AC+ High","C8orf4",0.050891373389584,-0.528495549062128,0.1,0.333,1
"MUC5AC+ High","RIF1",0.0509616369294121,-0.330148601692331,0.05,0.28,1
"MUC5AC+ High","MON1B",0.0509616369294125,-0.330148601692331,0.05,0.28,1
"MUC5AC+ High","OSGEP",0.0510106385378975,-0.315501825727929,0.05,0.28,1
"MUC5AC+ High","PDE6D",0.0510106385378982,-0.315501825727929,0.05,0.28,1
"MUC5AC+ High","TSPAN6",0.0513739995771288,0.321928094887362,0.9,0.653,1
"MUC5AC+ High","RNF10",0.0517318117346041,-0.337731773111395,0.15,0.427,1
"MUC5AC+ High","HSPA5",0.0517354442627643,-0.459603051712288,0.7,0.92,1
"MUC5AC+ High","HLA-DPB1",0.0518561591245957,0.516431119050341,0.4,0.187,1
"MUC5AC+ High","YIPF4",0.0520127689051099,-0.375144772155331,0.1,0.347,1
"MUC5AC+ High","DNAJB11",0.052061483898914,-0.389726410749657,0.15,0.413,1
"MUC5AC+ High","CLIP1",0.0520614838989148,-0.389726410749657,0.15,0.413,1
"MUC5AC+ High","SLC26A2",0.0521901310995826,0.510961919277379,0.45,0.267,1
"MUC5AC+ High","CNOT7",0.0522302109812458,-0.320178312937402,0.1,0.36,1
"MUC5AC+ High","TFPI2",0.0523120199614777,-0.656045598782639,0.1,0.333,1
"MUC5AC+ High","PICK1",0.0523215202906253,-0.300704823799849,0.05,0.28,1
"MUC5AC+ High","NARS",0.0523215202906256,-0.300704823799849,0.05,0.28,1
"MUC5AC+ High","TMEM63A",0.0523215202906256,-0.300704823799849,0.05,0.28,1
"MUC5AC+ High","ATP2C1",0.052321520290626,-0.300704823799849,0.05,0.28,1
"MUC5AC+ High","UBE2A",0.052321520290626,-0.300704823799849,0.05,0.28,1
"MUC5AC+ High","CCNG1",0.0524472931890263,0.353292265796698,0.45,0.2,1
"MUC5AC+ High","GMNN",0.0524472931890274,0.353292265796698,0.45,0.2,1
"MUC5AC+ High","NPRL3",0.0526648354801303,0.254813899028825,0.3,0.173,1
"MUC5AC+ High","HERPUD1",0.0530285294304608,0.252026081657206,0.85,0.573,1
"MUC5AC+ High","GABRP",0.053037993457195,0.595688907314215,0.65,0.48,1
"MUC5AC+ High","STAG2",0.0532443035385553,-0.285754482333877,0.05,0.28,1
"MUC5AC+ High","KRT15",0.0533108361277844,0.524033502078824,0.45,0.467,1
"MUC5AC+ High","TNFRSF12A",0.0538437995625087,-0.762960802699151,0.1,0.333,1
"MUC5AC+ High","SELK",0.0540315757582321,-0.405053410706222,0.3,0.6,1
"MUC5AC+ High","RBX1",0.0540753775400697,-0.312277924853643,0.4,0.693,1
"MUC5AC+ High","DNAJC3",0.0540987829799241,-0.385891153619327,0.5,0.627,1
"MUC5AC+ High","CYCS",0.054650125079912,0.321928094887362,0.5,0.467,1
"MUC5AC+ High","SYT8",0.0546984032783167,-0.721140627004524,0.1,0.307,1
"MUC5AC+ High","WFDC2",0.0548175074600778,0.295674855225899,1,1,1
"MUC5AC+ High","NDUFA10",0.0548353482494715,0.380344781112684,0.75,0.493,1
"MUC5AC+ High","MRPL55",0.0549781204479115,-0.302562770020431,0.15,0.413,1
"MUC5AC+ High","CAPN13",0.0550091183876173,-0.80582745231101,0.5,0.72,1
"MUC5AC+ High","ATP6V0E2",0.0551181497440473,0.267480310864986,0.3,0.08,1
"MUC5AC+ High","PER1",0.0551181497440473,0.267480310864986,0.3,0.08,1
"MUC5AC+ High","RCN1",0.0552580704684861,-0.379990552179643,0.25,0.52,1
"MUC5AC+ High","ZNF667-AS1",0.0556425800677848,0.252387161634285,0.35,0.12,1
"MUC5AC+ High","RPL23A",0.0557109466432964,0.274832977152061,1,1,1
